idPlayer,overallPerformance,weightedHitRate,brilliantPerformance,grade
203,16.096481755602426,91.00707285753636,12.1847196117529,F
205,65.01342413491307,52.7193312442879,41.406365802120305,D
206,84.65892659124077,77.75506443371695,75.63328968684209,B
207,27.45009432549277,44.44709568381355,30.73306993100698,E
208,40.926160036171325,47.43399130512802,33.294444952434624,E
209,5.434155243540693,9.78761297867511,18.66235753807461,G
210,34.17680616343307,62.46814076299398,74.36143753821074,D
211,7.415187069894189,80.58057320302999,5.1251211895954984,F
212,86.77967346752517,94.44887718271711,61.69480176041935,B
213,43.53817364960116,98.27897300872877,20.802290350118852,E
214,22.126162770081724,85.48063244112643,33.42828827662232,E
215,74.16457203713452,81.01091147536592,64.03535572573998,B
216,65.45134540365096,17.657028095149848,73.89594115114208,C
217,14.354928506155018,14.957300155019219,7.942371396617383,G
218,30.781100500060937,11.872014971438292,29.100466262709656,F
219,2.703629446114099,51.7983265497425,1.5196294680974924,G
220,8.203470107954608,4.9068239307945305,2.639464501517991,G
221,79.1866809934492,9.176047044648797,31.72085579506113,D
222,32.922606619843,66.27856865305768,11.411158256877592,F
223,10.014580528181433,25.217198455801636,39.167495550339396,F
224,25.413242179452723,11.319700246245569,7.588425214690743,F
225,21.15799498923252,50.852638130122955,18.695157157444868,F
226,21.22461369338722,43.20489909653444,86.17755394967608,D
227,93.59644224784172,95.57494937854476,83.16626020613526,A
228,55.414225712859874,26.09152189266123,70.20798401200227,D
230,35.90340456621293,76.44518833606566,6.910326518573736,E
231,62.93683727447865,51.576672255357266,72.52926671864434,C
232,7.883836320607022,8.069665279326918,4.160162870722313,G
233,2.9804049603679665,0.40778164721008237,20.010808517697836,G
234,62.59973711767232,11.706967977868764,68.35395283767825,C
235,84.94572834865937,37.404817831048376,86.94740846825285,B
236,34.50043372553521,32.84987329233701,38.327236159916325,E
237,6.02292663384592,20.10498366088187,9.408555432687052,G
238,56.146784937099255,67.02162659256429,48.748031400440496,D
239,64.60479477844349,58.26056068481819,70.92524608186426,C
240,48.39319129647788,32.68820219665685,22.17410397848377,E
241,95.96764404204919,87.6232592842916,44.7391025764474,B
243,55.239091324329806,82.05282322728446,82.69675359330574,C
244,8.565492183729804,29.28930229399713,3.081522155812056,G
245,47.67663200684586,42.49615403009496,55.815332035180475,D
246,8.55620129689622,24.50351600349137,3.277417429633439,G
247,29.032663536000154,31.193514043497505,51.31398437128295,E
248,28.415993606131394,80.64377928538946,20.802290350118852,E
249,69.0643898764744,97.95504398797627,35.74164644453654,C
250,18.47333054981455,11.351704044458696,6.142823619980543,G
251,37.02344995850167,66.77674672556644,18.304630013398015,E
252,67.76614287750287,41.238169224054985,27.512954561470536,D
254,87.32876189187047,93.84228478025078,73.30340805665229,B
255,67.31194187425096,16.615322411803785,53.30104719741087,D
256,42.802792779110206,7.1370954346230295,31.567552036816636,E
257,62.30074310510509,44.56391485983818,29.567008229890813,D
258,27.14797979733532,30.202277584033,60.10338272499809,E
259,91.6300805655576,44.387296007091514,77.87594998562435,B
260,85.83493816766413,85.04227868761541,77.50493000855722,B
261,67.24832412801885,92.258415091191,82.53434468607922,B
262,68.20958217178521,19.626558485177746,55.33282029764045,D
263,97.61325090083648,77.29851053202476,85.18114352245075,A
264,43.06883896147059,46.534995556646805,27.6272793577992,E
265,28.29343774999813,17.097819115710823,41.68756967428327,E
266,67.55077396142606,31.020330133926066,91.4859289833575,B
267,33.07056991682643,42.49432690593977,46.85568950663491,E
268,89.90362690894145,61.01210963241488,85.81852535675678,A
269,16.63029027186125,61.46667228416798,26.99586815023957,F
271,2.6744251612664125,45.627327368334534,7.6383873595389105,G
272,63.815895309943116,59.41139743300592,28.247094297338286,D
274,87.91064818986393,95.68624260047334,77.99220675421262,A
275,47.036118822297176,2.9497231258240113,44.7391025764474,E
276,46.20418224048392,20.604751958664817,10.27060844588352,F
277,36.815119463843246,43.517781439348504,31.485954342540612,E
278,16.858468158781328,8.954502784571428,47.99169501616579,F
279,48.58849907045695,22.809385016539665,66.51246667037124,D
280,11.521078503999274,18.25169590595906,18.27238770569903,F
281,10.422002994096138,12.08978544344691,3.0457215813235976,G
282,50.88539177863773,76.5442226481821,50.696653056554176,D
283,96.14309177445661,77.25684158228083,98.96721990048398,A
284,38.44970640748815,23.243592413539172,20.729355757316466,F
285,2.034771970306468,13.519552887880959,2.205672127648751,G
287,80.35865250775176,63.41726039643576,88.63682004990528,B
288,93.07176104323293,91.84868468609339,96.69197061974985,A
289,49.40556108218001,53.58772363415498,58.40502981737594,D
290,31.258329650284395,18.624605266591992,7.942371396617383,F
291,80.63703482046256,24.200268629960227,88.71291953762288,B
292,31.46866110617329,77.16140775844445,66.51246667037124,D
293,14.120366235633547,40.31855908317142,35.51003408902264,F
294,21.799013771454835,16.17282999645786,8.679456480401177,F
295,77.2976315304268,34.94446846835642,5.970078132368071,D
296,69.9656102339757,48.098337469751826,75.10372264807165,C
297,44.39570664158037,60.28248941677808,52.54462026884664,D
299,45.493088828179104,95.53577328325365,13.987958504468633,E
301,77.3072020098193,75.19068475857665,91.28129113766276,B
302,33.87895132803159,79.42388037987209,21.115883637863764,E
303,57.39995151323456,88.48354740258861,72.73207358469575,C
305,35.39350831052074,50.36505964805193,28.03613346575766,E
306,78.89183865407027,90.03435278264938,71.74065517086962,B
307,24.804867304586644,39.35684634398502,16.22569857374876,F
308,33.52211807186365,31.830189137911326,58.867579551374845,E
309,92.85803951634416,64.18063828220856,57.62935930407127,B
310,98.36590843144806,72.92118486915494,98.69783171758466,A
313,86.10014796946999,39.576556295059895,28.299984377999856,C
314,73.69000328552005,93.75046527015607,95.61320830985747,A
315,86.57981576780314,62.4490389642121,87.18950704072839,B
316,45.59806771571944,54.87443140509581,24.600810811429053,E
317,86.5586849208866,49.047146894899726,83.8559693669554,B
318,62.45551993855203,99.25321365341811,28.565330110967647,D
319,74.9452112420375,46.06937609057288,52.302225978168636,C
320,59.03925785368589,11.832108994382295,59.87738934918024,D
321,41.553542675616214,72.11568715477732,45.22517221821064,D
322,13.790975269183727,67.78720401566216,21.367967681021558,F
323,17.080494162826795,42.847039233370346,26.53113655693421,F
324,96.71063864899767,85.55854420416952,94.07751222546918,A
325,27.373030448815395,23.430707936846527,32.84079439050907,F
326,83.70800077924336,43.62017204848592,97.44267862945819,B
327,49.80277281017855,16.78068702925002,45.955808081243106,E
328,76.08250258009042,48.25209034957843,64.12215248254137,C
329,51.42017762007697,51.192649410346604,78.29356881782296,C
331,9.436595305321397,6.2957865069583505,11.572739548081584,G
333,55.980981610246495,31.95375328763378,39.63583901272763,D
334,38.16024461236422,33.04341195039003,25.39192451377271,E
335,69.14724911133487,84.08569154576568,83.7779929194441,B
336,80.58303450947366,69.14395365989002,81.24970848506292,B
338,58.58880227953701,99.09209792746793,33.87638494504811,D
339,35.21943080356261,10.740578701792595,23.63375366395036,F
340,94.76055084033659,59.07236770374384,95.08068580769051,A
341,8.785985631227176,81.06947053433284,18.016113733168876,F
342,77.11461846396521,73.35398984995936,90.85294712028777,B
343,96.42008549004476,45.73925779318729,92.82762280886381,A
344,6.026251427567954,45.23847552065053,10.88326452097973,G
345,42.52562274077731,37.72277851972006,91.32137900319036,C
346,69.76144766792741,20.425700504873834,58.8983385129357,C
347,97.216117764134,62.46172440352925,65.57320279110725,B
348,90.03371103233265,51.37544141914261,79.36488960992818,B
349,79.91971496144028,26.12259984469747,80.17218939715207,B
350,5.644196791338181,68.51892174539161,16.4066696486264,F
351,72.51495817374956,54.23275588944486,83.465895370411,B
353,39.42886643208466,43.90278953385416,35.65175529819257,E
354,45.94689870538211,5.979977933597456,54.538601956640974,E
355,24.118599794126023,64.02109232671394,11.404458483328288,F
356,66.85249680175272,34.9572873849753,86.42267658425729,C
357,67.53307569020595,11.33612107132174,77.85381178460594,C
358,64.85711188010177,54.25379123537131,58.55945455329087,C
359,24.269259401271405,56.986946983067014,34.758644686627136,E
360,19.500469422812483,85.93051869785111,17.30313299364174,F
361,56.99260623529652,69.07515361975021,89.17456512415357,B
362,17.937132705411827,87.55441351652448,46.36237727476507,E
363,27.340455080547905,10.222190143415544,50.10130996710278,E
364,16.331378128727557,30.85410251622977,12.540439456777818,F
365,71.70322346596785,69.25168225569944,94.43878267285777,B
366,81.14783207366587,55.013061683792984,38.77880744811903,C
367,5.947749111599027,1.366393348326688,2.508897400692988,G
368,91.71529355171322,30.928388594479863,91.12117318488157,B
369,18.355811408626515,36.859646392523096,46.85075406255053,E
370,60.16062568766183,44.083127995279334,89.27895959069934,C
371,76.47320653934553,18.911943016306694,40.47337992300346,D
373,38.41414373367022,27.07555911686459,39.664289126010345,E
374,22.514801205637074,7.404901358758603,30.424299772064238,F
375,88.92468915450766,53.78385276266802,64.8948169456245,B
376,37.00627389114226,54.325272037953496,67.20884497157562,D
377,13.274918665627727,66.49335346015144,22.52182223421102,F
378,38.050952006637516,43.63334326007242,64.98911795895674,D
379,65.81030100666956,27.44641196524992,62.21972335559969,C
380,81.0062282982186,95.66043394904642,96.75840478853566,A
381,45.398301754943425,81.90781736022693,57.129911765803364,D
382,72.5673633545885,97.10605239315676,86.0712209775402,B
383,14.713302345195094,12.148419530509072,17.154504047963055,F
384,62.1640429237514,89.86743093083822,71.88345325586093,B
385,12.199493531451283,24.332488382354327,23.709236921817492,F
386,89.23367543707764,90.98542819477498,92.14275596064437,A
387,16.017053524531782,32.90585895213326,31.579801564780063,F
388,73.50427088916362,26.457274332229346,54.152905442255616,C
389,95.14028399494087,72.19277701657552,99.22763335086691,A
390,80.3168393630935,66.44005694063459,77.04642938156083,B
391,92.81233390583313,72.9504900720818,49.948046036555425,B
393,55.330443587420255,67.22688260981616,49.980618237085686,D
394,49.76640606269245,50.54897810971346,28.786499634517188,E
395,59.590029190026314,40.39327472617813,84.58581671729065,C
396,65.88835456255927,8.580312231964209,69.25587927395065,C
397,59.062336024602516,77.35050590922079,60.23021135216552,C
398,8.174070484353061,3.2889798159445274,2.0123644694727627,G
399,20.193678912064016,22.755774614022947,14.529501061301309,F
400,37.02735116514485,72.96443054435825,38.506182533990994,E
401,81.91843728976255,24.60806111699026,79.8674870233057,B
402,91.45042781964192,75.68684687158903,95.34714119485473,A
403,27.4270695791412,31.467257446793585,21.97252123511799,F
404,79.80389223572189,10.764011549681767,87.99174605642465,B
405,32.864806698528795,28.09195823595697,29.889279913155033,E
406,75.99577686561733,0.4330807937587626,86.90052279696503,C
407,3.56406839336275,33.91925479879242,3.99869598954964,G
408,32.27397890209741,40.65819115686457,62.40146228412078,E
409,64.84754349599126,92.89497451753282,90.72502557539123,B
410,20.739120051900045,6.06579499790246,16.48051112830474,F
411,84.54532200925662,69.21581401584056,15.054745988820217,C
412,15.152922280932529,13.382355696299975,7.942371396617383,G
413,10.695297616902423,5.333207429028188,11.127595849235306,G
414,15.303760054546206,65.56020928315087,11.914308155822512,F
415,49.80274969203388,17.2595223613039,48.92359470770909,D
416,80.25437079002641,37.66019354589622,81.88207956968641,B
417,56.54260006171549,44.71939465096605,43.19068537284281,D
418,84.38860455208574,62.137169103181655,15.331457386937714,C
419,11.772231940201719,9.705737077404192,14.738870309558683,G
420,68.91028166237078,6.687717677786845,73.77262614791556,C
421,14.268360168177244,42.39619591971771,55.11034312776515,E
422,14.585929576331763,68.75567976765188,13.977603624873513,F
423,34.785015226030836,87.3862153181904,46.36237727476507,D
424,95.40266436768987,23.32768929715926,84.73829509232327,B
425,51.80902675766714,59.125936908938115,42.80555143504435,D
426,44.25140696673719,65.45170313976294,59.53480854687759,D
427,57.71233729749463,47.318712505157315,80.05985926309629,C
428,24.575164735450084,65.86965677417022,29.88679583865894,E
429,93.81329819810158,97.67209426652252,96.09151413154183,A
430,62.83315055270342,64.01947570812008,39.94919402833746,D
431,50.068444726108474,59.62024287522267,53.18962866202798,D
432,93.63896154308698,82.77082194962775,90.78430298551766,A
433,1.5558002938225943,1.2539908073361778,0.7109680527905103,G
434,8.422336530314725,47.203809068238634,4.738570101680832,G
435,36.65178896041681,64.6102510843266,27.29343949020183,E
436,22.36166227083754,15.734489008897793,11.039934150550245,F
437,42.42695649248546,42.28755298931798,63.91947434171501,D
438,6.992754747151424,14.244089280698061,41.2639501655867,F
439,81.19666819113473,19.302479754986134,82.23869872541263,B
440,60.29451423130523,4.779512863971189,88.71005722894915,C
441,13.88730248942689,9.562345790929877,12.26276227220286,G
443,79.62147089111019,32.147635207063125,62.54206683624346,C
444,21.1333705949276,72.56791657038781,59.42992753187168,E
446,57.426106827967985,44.99965679457612,65.61100840255904,C
447,88.06772136209653,61.42735531007184,32.43117479125926,C
448,13.319458255936617,54.52100609726297,16.94546828529673,F
449,23.98077709425836,85.35071551373457,22.174103978483785,E
450,78.29540968511067,59.65818498519376,87.79909912955397,B
451,52.10762256102082,64.73985484694916,81.59628239361697,C
452,54.117091353683456,46.544274264016124,55.353764277834514,D
453,64.77279429191331,60.797465524851326,51.681634392437836,C
454,41.954769331520104,16.2905037044965,39.980577940558135,E
456,1.9253096580928921,1.029677265349617,1.1043519533102808,G
457,37.39079704516626,42.499428165989556,40.011970557654976,E
458,85.4755286925418,89.35368836853944,86.1775539496761,A
459,78.37507720150417,80.69420295968247,68.5806237560737,B
460,77.23072012800057,20.018858506232856,82.2107634153559,B
461,71.44095954891597,87.55169375947528,72.23231903328035,B
462,86.88845928842792,33.673765893535844,68.4314413413018,B
463,81.27456582970724,76.40817743300154,93.76689785375117,A
464,59.367895187889054,98.21244161697297,12.981398366669533,D
465,46.42368384989444,58.11560117366496,88.33905617395122,C
466,32.8642672584698,75.89561498181132,56.50242544506794,D
467,89.21992300511565,76.42144614250647,85.49466969050378,A
469,9.716293053780259,84.84785268674608,17.183074706000017,F
470,13.081227769904036,52.001170562688316,12.528780431600362,F
471,38.67184590055033,7.7288780742461896,70.30522907545567,D
473,67.32273147000919,72.09256352813706,79.66450001848638,B
474,48.43902006967199,45.936017057580756,50.40386831599803,D
475,2.8779343263658586,26.53974965151583,15.840053270812879,G
476,84.04489322955413,47.523569837570825,66.51246667037121,B
477,31.753160258303808,46.69131604501327,40.16906335686658,E
478,75.10437186485753,55.67320733247156,40.835104212809775,C
479,93.44741225916555,81.86626571073226,85.37576965652391,A
480,60.63403896803672,2.0362508685258067,33.55245931590664,E
481,31.810416889768245,17.578645211669446,65.05572361782079,E
482,5.86014208346443,2.4959755960292775,30.555900103271878,G
484,39.85046893670249,57.85603960338801,22.292615933157066,E
485,77.13821356679,83.64589847935922,60.69539018831846,B
486,6.729760868182323,82.59492742686562,53.18962866202798,E
487,43.346676085874634,64.02914247912076,52.005616562571966,D
488,46.40734110356632,75.2997547483974,64.06429886553695,C
489,24.234265313552545,38.09892207854182,53.287594424160844,E
490,97.53581902415303,99.79464452083488,99.01492022423804,A
491,70.36911599886552,62.158814307723034,98.01924100093717,B
492,21.43522808266865,89.96332431865824,25.980254761941126,E
493,92.93370238231935,89.77346369225083,89.15122515952865,A
494,75.9019908388766,67.21257478171566,39.94919402833746,C
495,1.4865457381042273,1.037556345658553,2.639464501517991,G
496,54.714256110679706,5.845305570446854,58.258732301942814,D
497,96.31808981910237,29.286004989311042,89.99193734989205,A
499,11.218605171931332,35.58384252203403,10.83711811111814,G
501,34.45737461952096,56.59037276788631,22.823002499930332,E
502,31.676159952252007,75.53095842124392,82.31300965161883,D
503,50.94061477458136,90.60688727735678,40.6351378927984,D
504,57.209695040664286,44.378976625942265,68.85158505163922,C
506,81.05371534167466,87.51501637774055,72.1678908717613,B
507,39.01334997284091,74.7563949191547,32.193473502797865,E
508,18.39674175922803,58.4178442639395,11.572739548081591,F
509,13.15534634819406,45.81415133898833,4.345646041294718,F
510,53.37416394480212,49.85242143385483,59.45031364678158,D
511,90.98665839364035,76.68346366105524,87.4254810113878,A
512,47.527279735545235,36.12998599295733,78.34653492085461,D
513,29.008959349516868,0.41370675051491757,81.5688676328844,E
514,7.363393444846361,76.77269882097448,12.67288734433554,F
515,55.88468212876443,85.85500758224714,31.95669798882982,D
516,79.7015561638056,52.815071900076106,54.472740157388245,C
517,30.920964933516814,37.9662395910981,33.03575508652007,E
518,43.633519551011304,30.07990889108872,19.13534995970956,E
519,48.0878808296107,26.937212433544712,32.31696311829384,E
520,28.876382729663742,43.86628712418936,26.20659023053967,F
521,57.60868797021593,34.015030113484116,84.00279328104871,C
522,95.7982745798279,27.334264394795106,47.17657821292007,C
523,86.47437346578046,98.75149750918737,60.4538024845508,B
524,91.98440853204713,91.64033534234699,99.21285264086575,A
526,13.071965809421965,29.864851067586063,9.015079291244955,G
527,27.26387802462092,17.207314988355353,48.80711689342682,E
528,57.949738699432494,5.2996392529361875,82.09774058887392,C
530,15.124507366559262,7.603558503074518,47.28285881583072,F
531,48.64807039142654,41.41071729809909,17.89700141853572,E
532,75.45895414549294,77.60647082972925,52.74330430569805,C
533,76.36772893067095,9.505547227997365,84.34204291069389,C
534,47.01517119192578,2.9294805864669806,57.369518036730696,E
535,37.95998184610249,20.16121253977198,61.836617294155296,E
536,68.53601837795509,85.75728040976058,63.658105211634876,B
537,25.2412229500246,40.36516635442564,21.617501828168738,F
538,26.37825065242344,99.41739671819515,57.36951803673072,D
539,74.4895375826973,75.08119570655361,76.14732135001306,B
540,26.119798592517228,60.9371610910358,29.100466262709645,E
541,29.079530134790566,21.054224910488472,28.992967745825005,F
542,48.656890338767276,45.463497227547585,27.310435868916056,E
543,95.2998170317296,38.84350838242611,85.3774324384363,B
544,16.580486819415473,83.72080669334723,21.55777727602657,F
546,20.165172978110558,61.8035138909236,38.56038672735569,E
